category_num,product_id,user_num,num_photo,rating,date,num_helpful
396,7370508075,1481,10,5,2024.04.30,0
285,7204399192,1092,8,5,2024.04.10,2
285,7204399192,1482,6,5,2024.03.26,1
285,7204399192,1483,10,5,2024.03.26,11
285,7204399192,1484,5,5,2023.03.01,12
285,7204399192,1485,1,4,2024.04.27,1
282,230772298,1092,8,5,2024.03.31,2
282,230772298,1486,10,5,2024.05.02,12
282,230772298,1487,5,5,2024.05.01,9
282,230772298,855,10,5,2024.04.30,7
282,230772298,1159,10,5,2024.04.28,10
282,230772298,1092,8,5,2024.03.31,26
397,7892837439,1093,3,5,2024.05.17,5
397,7892837439,1488,7,5,2024.05.12,14
397,7892837439,1489,8,5,2024.05.10,19
397,7892837439,1490,5,5,2024.05.09,4
397,7892837439,1491,7,5,2024.03.30,20
397,7892837439,1492,3,5,2024.03.18,12
398,6443446004,1093,5,5,2024.05.15,3
398,6443446004,1493,0,4,2023.07.31,0
398,6443446004,1494,1,4,2022.04.19,0
398,6443446004,1495,0,5,2023.08.27,0
398,6443446004,1496,0,5,2023.05.29,0
398,6443446004,1497,0,3,2023.05.19,0
399,1650096839,1093,3,5,2024.05.14,2
399,1650096839,1498,10,5,2024.05.12,0
399,1650096839,1499,6,5,2024.03.17,15
399,1650096839,1500,10,5,2024.03.12,54
399,1650096839,1501,6,3,2024.04.18,8
399,1650096839,1502,10,5,2024.01.14,8
400,8036730817,1094,10,4,2024.05.24,0
400,8036730817,1503,10,5,2024.05.23,0
400,8036730817,1504,5,5,2024.05.23,1
400,8036730817,53,10,5,2024.05.22,4
400,8036730817,1299,10,5,2024.05.23,0
401,7173041558,1094,10,5,2024.05.13,1
401,7173041558,1505,7,4,2024.05.09,35
401,7173041558,1506,9,5,2024.04.26,1
401,7173041558,1507,8,5,2023.06.25,7
401,7173041558,1508,7,5,2023.06.20,7
402,8120420145,1095,2,5,2024.01.10,2
288,8068211265,1095,0,5,2023.12.26,1
288,8068211265,1509,0,5,2024.05.20,0
288,8068211265,1510,0,5,2024.05.19,0
288,8068211265,1511,0,5,2024.05.14,0
288,8068211265,1512,0,5,2024.05.12,0
288,8068211265,1513,0,5,2023.10.31,0
403,7038181568,1095,1,5,2023.12.24,0
403,7038181568,1514,10,5,2024.05.14,3
403,7038181568,1515,10,5,2024.05.08,0
403,7038181568,1516,5,3,2024.05.07,3
403,7038181568,1385,10,5,2024.04.22,3
403,7038181568,1517,10,5,2024.04.14,3
404,4730509039,1096,0,3,2024.04.27,0
404,4730509039,1518,4,5,2022.09.23,7
404,4730509039,1519,3,5,2024.04.04,0
404,4730509039,1520,0,5,2021.05.18,15
404,4730509039,1521,2,5,2021.10.31,10
365,7463277531,1096,0,3,2024.04.02,0
365,7463277531,1522,10,4,2023.12.09,14
365,7463277531,1523,2,4,2023.12.30,3
365,7463277531,1524,0,5,2024.01.04,2
365,7463277531,1525,0,5,2024.02.14,2
365,7463277531,1526,0,5,2023.12.25,2
405,7177767038,1097,4,5,2024.05.18,0
405,7177767038,1527,10,5,2024.04.06,15
405,7177767038,1528,10,5,2024.03.18,5
405,7177767038,1529,9,5,2024.01.24,6
405,7177767038,1530,9,5,2024.01.18,3
405,7177767038,1531,10,5,2024.01.04,3
406,6059288167,1097,2,5,2024.05.18,0
406,6059288167,178,9,5,2024.04.15,7
406,6059288167,812,10,5,2024.03.24,6
406,6059288167,1532,10,4,2024.03.17,15
406,6059288167,1533,10,5,2024.05.15,1
406,6059288167,1534,0,5,2024.03.10,8
407,749283,1097,2,5,2024.05.18,0
407,749283,1535,10,5,2024.05.06,2
407,749283,1536,5,5,2024.04.24,4
407,749283,1537,10,5,2024.03.26,5
407,749283,1538,10,5,2024.01.13,25
407,749283,1539,10,5,2024.03.25,15
408,7705536450,1098,0,5,2023.04.29,2
408,7705536450,1540,0,5,2024.03.09,0
409,7330192158,1098,0,5,2023.04.29,0
409,7330192158,1541,8,5,2024.04.19,18
409,7330192158,1542,10,5,2024.04.14,9
409,7330192158,1543,6,5,2024.04.09,8
409,7330192158,1544,7,4,2024.04.01,9
409,7330192158,1545,10,5,2024.03.11,29
410,6398827122,1099,0,3,2023.12.26,0
410,6398827122,1546,10,5,2024.05.17,7
410,6398827122,666,10,5,2024.05.12,6
410,6398827122,1547,8,5,2024.05.06,3
410,6398827122,1548,10,5,2024.05.04,5
410,6398827122,1549,10,5,2024.05.02,10
411,2345793,1099,0,5,2023.06.05,0
411,2345793,1550,6,5,2024.05.19,0
411,2345793,206,10,5,2024.05.05,24
411,2345793,1551,8,5,2024.04.30,3
411,2345793,249,10,5,2024.05.02,5
411,2345793,1552,10,5,2024.04.29,2
412,8118449306,1099,0,5,2023.06.05,0
413,1551515273,1100,10,5,2024.05.18,0
413,1551515273,1553,9,5,2024.05.23,0
413,1551515273,1,10,4,2024.05.20,6
413,1551515273,1554,11,5,2024.05.18,3
413,1551515273,193,10,5,2024.05.16,2
413,1551515273,1555,6,5,2024.05.15,3
414,344670760,1100,10,5,2024.05.15,1
414,344670760,1556,5,5,2024.04.22,10
414,344670760,1471,10,5,2024.04.09,2
414,344670760,1557,8,5,2024.05.12,0
414,344670760,1558,5,5,2024.05.19,0
397,7684814991,1100,10,5,2024.05.12,1
397,7684814991,1559,0,4,2022.07.15,9
397,7684814991,1560,0,5,2023.08.22,2
397,7684814991,1561,0,4,2022.08.18,12
397,7684814991,1562,0,4,2022.11.01,9
397,7684814991,1563,0,5,2024.02.20,0
335,6825817870,1101,10,5,2024.05.20,3
335,6825817870,1459,10,5,2024.05.09,1
335,6825817870,1564,10,5,2024.04.18,7
335,6825817870,1565,10,5,2024.04.15,2
335,6825817870,1566,10,5,2024.04.14,1
335,6825817870,1567,10,5,2024.04.08,2
415,5126479820,1101,10,5,2024.05.19,2
415,5126479820,1568,6,4,2024.05.19,0
415,5126479820,1569,10,5,2024.05.10,14
415,5126479820,1570,7,5,2024.05.08,0
415,5126479820,1571,10,5,2024.05.06,3
415,5126479820,514,10,5,2024.05.05,2
416,7295198255,1101,10,5,2024.05.19,2
416,7295198255,1572,5,5,2024.05.24,0
416,7295198255,1573,10,5,2024.05.11,1
416,7295198255,1522,8,5,2024.04.26,1
416,7295198255,747,8,5,2024.04.06,19
416,7295198255,850,10,5,2024.03.29,6
417,7661711123,1102,8,5,2024.05.24,0
417,7661711123,1574,10,5,2024.05.19,1
417,7661711123,1575,6,5,2024.04.03,4
417,7661711123,1576,10,4,2024.04.19,7
417,7661711123,1577,10,5,2023.07.17,17
417,7661711123,1578,10,5,2023.01.01,27
418,1151885984,1102,5,5,2024.05.24,0
418,1151885984,1579,10,5,2024.05.20,0
418,1151885984,1580,10,5,2024.05.20,1
418,1151885984,1581,5,5,2024.05.12,3
418,1151885984,1582,10,5,2024.05.09,5
418,1151885984,1583,6,5,2024.05.18,0
419,7823797184,1102,7,5,2024.05.22,0
419,7823797184,1584,0,5,2024.04.23,0
324,4665613180,1103,0,5,2024.05.23,0
324,4665613180,136,10,5,2024.05.23,0
324,4665613180,436,10,5,2024.05.21,0
324,4665613180,1585,9,5,2024.05.21,18
324,4665613180,1220,9,5,2024.05.18,2
324,4665613180,1426,8,5,2024.05.16,1
413,2001263517,1103,0,5,2024.05.23,0
413,2001263517,1586,8,5,2024.05.09,1
413,2001263517,344,10,5,2024.02.29,1
413,2001263517,1316,10,5,2023.09.24,4
413,2001263517,1316,10,5,2023.07.22,16
413,2001263517,1587,11,5,2023.06.19,20
318,7320269806,1103,10,5,2024.05.22,0
318,7320269806,1588,5,5,2023.08.03,3
318,7320269806,1589,5,5,2023.05.18,3
318,7320269806,1215,4,5,2023.08.01,1
318,7320269806,1590,8,4,2023.07.01,2
318,7320269806,1591,0,5,2023.11.15,1
349,7227633297,239,10,5,2024.05.22,2
349,7227633297,1592,0,5,2023.12.07,0
349,7227633297,1593,0,4,2022.10.18,0
282,7595119531,239,10,5,2024.05.22,1
282,7595119531,1403,10,5,2024.05.14,5
282,7595119531,1594,7,5,2024.02.20,10
282,7595119531,1595,2,5,2024.05.08,1
282,7595119531,1596,4,5,2024.02.27,1
410,6148833839,239,10,5,2024.05.21,2
410,6148833839,505,10,5,2024.05.17,9
410,6148833839,1597,10,5,2024.05.15,3
410,6148833839,239,11,5,2024.05.10,6
326,7403029019,1104,7,5,2024.05.19,0
326,7403029019,50,10,5,2024.05.21,1
326,7403029019,488,10,5,2024.05.19,7
326,7403029019,107,8,5,2024.05.15,2
326,7403029019,1598,10,5,2024.04.21,19
326,7403029019,841,10,5,2024.04.03,6
420,5649484204,1104,2,5,2024.05.19,0
420,5649484204,1599,10,5,2024.04.27,4
420,5649484204,1600,10,5,2024.04.30,15
420,5649484204,1601,5,5,2024.02.15,3
420,5649484204,1602,11,5,2024.02.02,14
420,5649484204,825,9,5,2024.01.24,10
319,7442573044,1104,6,4,2024.05.16,0
319,7442573044,1603,10,5,2024.05.23,0
319,7442573044,1604,10,5,2024.05.22,5
319,7442573044,268,6,5,2024.05.20,0
319,7442573044,1605,10,5,2024.05.19,1
319,7442573044,1606,10,5,2024.05.20,3
421,7154517630,1105,0,5,2024.04.19,1
421,7154517630,1607,0,4,2024.05.06,0
421,7154517630,1608,0,5,2024.04.07,1
421,7154517630,1609,1,1,2023.04.15,17
421,7154517630,1610,2,5,2023.06.02,5
421,7124268323,1105,0,5,2024.04.11,4
421,7124268323,1611,0,5,2024.04.17,0
421,7124268323,1612,0,5,2023.11.30,2
421,7124268323,1613,0,5,2024.03.29,1
421,7124268323,1614,0,5,2023.09.10,0
422,187540609,1105,0,5,2024.03.29,0
422,187540609,1615,10,5,2024.04.19,3
422,187540609,1616,8,5,2024.05.06,1
422,187540609,1616,10,5,2024.03.18,10
422,187540609,1617,6,5,2024.03.06,9
422,187540609,1618,10,5,2024.02.02,6
423,7311010030,1106,0,4,2024.05.17,0
277,4567753749,1106,0,4,2024.05.13,1
424,7837787061,1106,0,2,2024.05.02,0
425,7458810098,1107,1,5,2024.05.15,0
425,7458810098,1619,9,5,2024.05.24,0
425,7458810098,1620,8,5,2024.05.23,0
425,7458810098,1621,10,3,2024.05.18,3
425,7458810098,1472,10,5,2024.05.17,5
426,7637752351,1107,3,5,2024.05.15,0
426,7637752351,1622,5,5,2024.04.29,18
426,7637752351,1623,10,5,2024.03.01,11
426,7637752351,1624,10,5,2024.03.01,8
426,7637752351,1625,7,5,2024.02.24,2
426,7637752351,1626,6,5,2024.02.14,6
427,1309810047,1107,2,5,2024.05.15,1
427,1309810047,287,7,4,2024.04.09,13
427,1309810047,1627,5,5,2024.04.08,2
427,1309810047,1628,7,5,2024.03.06,4
427,1309810047,1629,10,5,2024.03.15,3
427,1309810047,1630,9,5,2023.11.23,5
428,6750998742,1108,0,5,2024.04.05,0
429,7243524228,1108,0,5,2024.03.27,0
367,1496464158,1108,0,5,2024.03.22,0
367,1496464158,1631,10,5,2024.05.01,5
367,1496464158,1632,8,5,2024.02.23,7
367,1496464158,1633,10,5,2024.02.19,13
367,1496464158,1633,11,5,2024.01.10,18
367,1496464158,1634,10,5,2023.09.18,46
430,7121132133,1109,9,5,2024.05.23,0
431,6274519569,1109,10,5,2024.05.23,0
432,163678893,1109,10,5,2024.05.23,0
433,7838362700,1110,8,5,2024.05.19,0
433,7838362700,1635,10,5,2024.05.23,0
433,7838362700,1636,6,4,2024.05.21,1
433,7838362700,448,10,5,2024.05.19,3
433,7838362700,1238,8,5,2024.05.17,5
433,7838362700,1637,8,5,2024.05.14,3
434,7991291027,1110,10,5,2024.05.18,1
435,1973327204,1110,10,5,2024.05.17,3
436,7920443056,1111,8,5,2024.05.23,0
331,7969565442,1111,8,5,2024.05.23,0
437,7235302196,1111,6,5,2024.05.22,0
437,7235302196,1638,10,5,2024.05.23,0
437,7235302196,1639,10,5,2024.05.13,23
437,7235302196,1640,5,5,2024.05.12,1
437,7235302196,1641,7,5,2024.05.19,0
313,6592694517,1110,10,5,2024.05.17,1
438,111244381,1110,10,5,2024.05.16,1
438,111244381,1642,9,5,2024.05.22,1
438,111244381,49,10,5,2024.05.16,10
438,111244381,1643,10,5,2024.05.01,12
438,111244381,245,10,5,2024.05.06,3
438,111244381,1573,10,5,2024.04.13,6
439,2233944921,1110,10,5,2024.05.16,1
439,2233944921,1644,10,5,2024.05.23,2
439,2233944921,896,5,4,2024.05.23,4
439,2233944921,876,9,5,2024.05.22,1
439,2233944921,1645,10,4,2024.05.22,0
439,2233944921,1646,7,5,2024.05.22,4
440,8099385820,1112,10,5,2024.05.21,1
441,6333551452,1112,10,5,2024.05.21,1
441,6333551452,1647,7,5,2024.05.21,3
441,6333551452,255,10,5,2024.05.15,6
441,6333551452,1648,10,5,2024.05.15,6
441,6333551452,1649,6,5,2024.05.12,1
442,37612,1112,10,5,2024.05.21,1
425,7733505934,1113,8,5,2024.05.24,0
425,7733505934,1650,8,5,2024.05.22,1
425,7733505934,141,10,5,2024.03.31,3
425,7733505934,1651,7,5,2024.01.17,4
425,7733505934,1652,5,5,2024.05.20,0
425,7733505934,1651,10,5,2023.12.07,5
443,4890734806,1113,7,5,2024.05.22,1
443,4890734806,1653,6,5,2024.01.21,67
443,4890734806,628,10,4,2023.10.28,7
443,4890734806,1654,7,5,2023.10.03,25
443,4890734806,1655,11,5,2023.09.13,39
406,8066477592,1113,7,5,2024.05.22,0
406,8066477592,1656,9,5,2024.05.04,2
406,8066477592,1657,10,5,2024.05.12,0
406,8066477592,1658,10,5,2024.05.17,0
406,8066477592,1659,5,5,2024.05.09,0
406,8066477592,1660,5,5,2024.05.08,0
444,1392037698,1114,10,5,2024.05.16,0
445,6581369691,1114,10,5,2024.04.25,0
445,6581369691,1661,10,5,2024.04.25,4
445,6581369691,1662,10,5,2024.04.27,0
445,6581369691,1116,10,5,2024.04.20,0
445,6581369691,1663,10,5,2024.05.04,9
446,7401540717,1115,3,5,2024.05.23,0
447,8068205286,1116,0,5,2024.05.22,0
298,7229558229,1116,10,5,2024.05.21,0
298,7229558229,1664,8,5,2024.05.16,0
298,7229558229,1665,10,5,2024.05.18,0
298,7229558229,1666,9,5,2024.05.13,0
298,7229558229,1667,7,5,2023.11.03,7
448,7232503029,6,10,5,2024.05.24,0
285,2453928,6,10,5,2024.05.24,0
449,7775410761,1117,0,5,2024.03.29,0
450,1940194201,1117,0,5,2023.11.29,0
450,1940194201,1668,10,5,2022.06.15,7
450,1940194201,1669,4,4,2022.03.09,6
450,1940194201,1670,7,5,2020.12.06,6
450,1940194201,1671,4,5,2021.11.12,5
450,1940194201,1672,0,4,2020.12.13,8
331,7560638311,1117,0,5,2023.07.23,0
325,7209453906,1118,0,5,2024.05.14,0
451,6537287850,1118,0,5,2024.05.13,0
452,1278087108,1118,0,5,2024.04.07,0
453,7400392326,1119,0,4,2024.02.17,0
291,1999861705,1119,0,3,2024.02.17,0
454,6987934229,1120,0,3,2023.11.27,0
454,6987934229,1673,5,4,2024.05.04,3
454,6987934229,1674,10,5,2023.11.01,8
454,6987934229,1675,4,5,2024.04.03,8
454,6987934229,1676,10,4,2023.07.10,57
454,6987934229,1675,5,5,2023.07.06,37
455,7937543740,1120,0,5,2023.07.20,0
456,7798313452,1121,10,5,2024.05.23,1
457,30859751,1121,10,5,2024.05.23,1
425,2638549,882,10,5,2024.05.20,0
399,2638550,151,10,5,2024.05.15,7
399,2638550,1677,6,5,2024.05.15,3
399,2638550,1678,5,5,2024.05.09,6
399,2638550,1679,5,5,2024.04.28,7
399,2638550,1044,10,5,2024.04.27,27
400,5196074,151,10,5,2024.05.24,1
401,6044443549,151,10,5,2024.05.24,0
402,6224184022,151,10,5,2024.05.24,0
402,6224184022,1680,10,5,2024.05.01,1
402,6224184022,1681,8,5,2024.05.06,4
402,6224184022,1682,10,5,2024.04.07,5
402,6224184022,1683,10,5,2024.03.16,3
403,1152619585,1677,7,5,2024.05.15,0
403,1152619585,1684,9,5,2023.12.12,14
403,1152619585,1165,10,5,2023.11.17,6
403,1152619585,1685,10,5,2024.02.11,14
403,1152619585,1686,10,5,2022.03.28,72
404,6310217610,1678,10,5,2024.05.22,0
404,6310217610,1687,10,5,2023.01.14,3
404,6310217610,1688,1,5,2021.05.21,6
404,6310217610,1689,0,5,2023.05.09,0
404,6310217610,1690,0,5,2024.01.15,0
404,6310217610,1691,0,5,2023.08.19,0
405,7405844688,1678,5,5,2024.05.22,0
406,7883947306,1678,5,5,2024.05.22,0
406,7883947306,1692,7,5,2024.05.21,0
406,7883947306,1693,9,4,2024.05.20,0
406,7883947306,1620,9,5,2024.03.20,5
406,7883947306,1620,9,5,2024.03.16,6
406,7883947306,1694,7,5,2024.03.09,2
407,7872511418,1679,10,5,2024.05.12,1
407,7872511418,1695,10,5,2024.05.20,3
407,7872511418,1696,10,5,2024.05.20,3
407,7872511418,1697,5,5,2024.05.20,2
407,7872511418,1379,10,5,2024.05.19,2
407,7872511418,1698,10,5,2024.05.19,2
408,7281949015,1679,10,5,2024.05.09,0
408,7281949015,1699,10,5,2024.01.13,3
408,7281949015,1700,10,5,2024.05.06,5
408,7281949015,1701,6,5,2023.10.15,5
408,7281949015,1702,10,5,2024.03.28,1
408,7281949015,1703,9,5,2023.06.24,9
409,7298965642,1679,10,5,2024.05.09,0
410,7271287724,1044,10,5,2024.05.23,1
410,7271287724,1704,2,4,2024.03.21,35
410,7271287724,1705,0,5,2024.05.21,0
410,7271287724,1706,0,5,2024.05.21,0
410,7271287724,1707,0,5,2024.05.16,0
410,7271287724,1708,0,5,2024.05.06,0
411,5027747088,1044,10,5,2024.05.23,0
411,5027747088,1709,4,5,2024.04.19,4
411,5027747088,1710,9,5,2023.11.10,13
411,5027747088,1711,5,4,2023.11.27,12
411,5027747088,1712,10,5,2024.01.10,10
412,7975932651,1044,10,5,2024.05.22,2
413,6902902428,1680,8,5,2024.05.24,0
414,7510927190,1680,6,5,2024.05.24,0
414,7510927190,111,6,5,2024.05.19,0
414,7510927190,1713,8,5,2024.04.06,4
414,7510927190,1714,10,4,2024.05.06,0
414,7510927190,1714,9,4,2024.02.09,1
414,7510927190,1715,8,5,2024.04.12,0
415,305777991,1680,6,5,2024.05.22,0
416,6934126753,1681,2,5,2024.05.24,0
416,6934126753,1681,5,5,2024.03.03,6
416,6934126753,1681,3,5,2024.02.08,6
416,6934126753,1681,5,5,2023.11.22,9
416,6934126753,1681,6,5,2023.12.08,7
416,6934126753,1681,3,5,2024.05.04,4
417,7614996660,1681,2,5,2024.05.23,0
417,7614996660,1716,10,4,2024.04.08,2
417,7614996660,1717,0,5,2024.04.09,0
417,7614996660,1718,0,4,2024.04.04,0
417,7614996660,1719,2,5,2023.12.05,0
418,1260993885,1682,0,5,2024.05.23,0
418,1260993885,1720,10,5,2024.05.18,5
418,1260993885,52,11,5,2024.05.17,18
418,1260993885,1721,6,5,2024.05.14,5
418,1260993885,1369,9,4,2024.05.13,7
418,1260993885,1722,10,5,2024.05.07,4
419,7232205514,1682,10,5,2024.05.23,0
419,7232205514,487,11,5,2024.05.20,0
419,7232205514,1723,10,5,2024.05.18,0
419,7232205514,1301,10,5,2024.05.15,8
419,7232205514,378,5,5,2024.05.07,0
419,7232205514,447,10,5,2024.04.27,7
420,8058998932,1683,10,5,2024.05.23,0
420,8058998932,1724,7,5,2024.05.23,0
420,8058998932,1725,10,5,2024.05.22,0
420,8058998932,1726,10,5,2024.05.23,0
420,8058998932,1727,0,5,2024.05.23,0
421,7197036801,1683,10,5,2024.05.20,0
421,7197036801,1728,0,5,2023.11.28,0
421,7197036801,1729,0,5,2023.07.21,0
421,7197036801,1730,0,5,2023.07.04,0
421,7197036801,1731,0,1,2024.04.11,0
421,7480660314,1683,10,5,2024.05.20,0
421,7480660314,1732,3,5,2024.02.22,0
421,7480660314,1733,0,5,2024.01.19,0
421,7480660314,1734,0,5,2023.09.18,0
421,7480660314,1735,1,5,2023.09.06,2
422,6129140121,1684,10,5,2024.05.22,4
422,6129140121,1736,8,5,2024.05.20,4
422,6129140121,1737,10,5,2024.05.13,14
422,6129140121,1738,11,5,2024.05.06,3
422,6129140121,1739,9,5,2024.05.06,7
423,7998000265,1165,4,5,2024.05.20,0
423,7998000265,1740,0,5,2023.11.01,0
423,7998000265,1741,1,1,2024.05.04,0
423,7998000265,1742,0,5,2024.05.24,0
423,7998000265,1743,0,5,2024.05.21,0
423,7998000265,1744,0,5,2024.05.16,0
424,8477898,1165,5,5,2024.05.20,0
424,8477898,1165,7,5,2023.12.08,4
424,8477898,1745,0,5,2023.04.19,3
424,8477898,1745,0,5,2023.02.16,0
424,8477898,1745,0,5,2023.06.07,1
425,2453926,1685,7,5,2024.05.16,6
425,2453926,1746,10,5,2024.05.22,0
425,2453926,1339,8,5,2024.05.20,5
425,2453926,596,10,5,2024.05.19,3
425,2453926,1747,8,5,2024.05.18,2
425,2453926,1426,11,5,2024.05.16,2
426,7646002479,1685,10,5,2024.05.16,6
426,7646002479,15,5,5,2024.04.19,1
426,7646002479,15,5,5,2024.01.17,2
426,7646002479,1748,10,5,2024.04.18,1
426,7646002479,1749,0,5,2024.03.29,0
426,7646002479,1750,0,4,2024.04.25,1
427,7556616921,1685,10,5,2024.05.16,15
428,333039839,1687,0,5,2023.05.23,0
428,333039839,1751,10,5,2024.02.16,18
428,333039839,14,10,5,2023.09.17,11
428,333039839,1752,10,5,2023.08.20,4
428,333039839,1753,9,5,2024.03.20,10
428,333039839,1754,10,5,2023.11.23,0
428,7093111071,1687,0,5,2023.05.23,0
428,7093111071,1755,10,5,2024.05.20,4
428,7093111071,209,10,3,2024.05.19,2
428,7093111071,1756,6,5,2024.05.15,9
428,7093111071,1757,10,5,2024.05.15,5
428,7093111071,1758,11,5,2024.05.11,4
429,112521995,1687,0,5,2023.05.23,0
430,7524824004,1688,2,5,2024.05.19,1
430,7524824004,1759,10,5,2024.05.21,1
430,7524824004,1760,10,3,2024.02.07,15
430,7524824004,1761,8,4,2024.05.01,1
430,7524824004,1762,6,5,2023.12.30,9
430,7524824004,1763,5,5,2023.12.15,8
431,7135713190,1688,0,5,2024.05.17,0
432,7516011454,1688,0,4,2024.05.17,0
432,7516011454,1764,9,5,2024.02.17,4
432,7516011454,1765,10,5,2024.01.20,10
432,7516011454,1766,5,5,2023.08.25,6
432,7516011454,1767,6,5,2023.08.17,4
432,7516011454,1768,5,5,2023.08.10,2
433,7706856133,1689,2,4,2023.10.21,0
434,128109845,1689,0,4,2023.10.21,0
434,128109845,1769,9,5,2024.05.09,2
434,128109845,1770,7,4,2024.05.02,1
434,128109845,1771,5,5,2022.01.26,29
434,128109845,1772,10,5,2024.01.08,7
434,128109845,1773,10,5,2023.01.22,8
435,5848727509,1689,0,5,2023.10.21,0
436,6346477644,1690,0,5,2024.04.04,1
437,27735739,1690,0,4,2024.04.04,0
438,7563508443,1690,0,3,2024.04.04,0
438,7563508443,1774,1,5,2023.09.21,0
438,7563508443,1775,0,5,2023.11.02,0
438,7563508443,1776,0,2,2024.05.07,0
438,7563508443,1777,0,4,2024.01.22,0
439,6402860848,1691,0,5,2024.05.23,0
440,6527547562,1691,0,5,2024.05.23,0
441,7665795956,1691,0,5,2024.05.23,0
442,7574514650,1692,0,5,2024.05.23,0
443,6079111522,1693,0,5,2024.05.22,0
443,6079111522,1778,7,5,2024.05.19,0
443,6079111522,1779,8,5,2024.05.11,0
443,6079111522,1780,5,5,2024.04.26,31
443,6079111522,1781,7,5,2024.05.18,0
443,6079111522,1782,10,5,2024.04.18,4
444,8008634566,1693,0,5,2024.05.22,0
444,8008634566,1783,10,5,2024.05.19,0
444,8008634566,1784,10,5,2024.04.19,8
444,8008634566,689,6,5,2024.02.29,9
444,8008634566,1785,5,5,2024.05.21,1
444,8008634566,751,10,5,2024.03.14,10
445,8017738795,1620,9,5,2024.05.23,0
445,8017738795,1786,10,5,2024.05.08,0
445,8017738795,1787,10,4,2024.05.22,0
445,8017738795,1788,10,5,2024.05.08,11
445,8017738795,1789,4,4,2024.05.22,0
399,6472900628,1620,8,5,2024.05.23,0
446,8026994016,1620,6,5,2024.05.23,0
446,8026994016,1790,6,5,2024.05.05,54
446,8026994016,1620,10,5,2024.05.01,23
446,8026994016,858,10,5,2024.04.29,18
446,8026994016,1791,10,5,2024.04.27,28
447,1909699298,1620,0,5,2024.05.22,2
448,7616362302,1620,10,5,2024.05.21,2
449,5600803186,1620,8,5,2024.05.21,2
449,5600803186,1792,10,5,2024.03.26,7
449,5600803186,1793,8,5,2023.12.30,4
449,5600803186,1794,10,5,2023.07.30,11
449,5600803186,1795,5,5,2023.03.17,3
450,7757147624,1694,10,5,2024.05.20,2
450,7757147624,568,10,5,2024.04.18,6
450,7757147624,1796,5,5,2024.04.22,1
450,7757147624,1797,10,5,2024.04.03,5
450,7757147624,1798,4,5,2024.01.25,5
450,7757147624,1799,1,5,2024.05.14,1
451,7090868753,1694,8,5,2024.05.20,1
451,7090868753,405,10,5,2023.11.08,5
451,7090868753,1800,1,5,2024.04.29,0
451,7090868753,1801,1,5,2024.03.15,0
451,7090868753,1802,2,5,2024.01.09,0
452,8024067867,1694,9,5,2024.05.15,2
452,8024067867,1803,10,5,2024.05.20,2
452,8024067867,1804,10,4,2024.05.12,6
452,8024067867,1805,11,4,2024.05.11,2
452,8024067867,1806,10,5,2024.05.14,0
453,5642412492,1695,7,5,2024.05.20,0
454,6478655172,1695,0,5,2024.05.20,0
454,6478655172,495,10,5,2024.03.27,3
454,6478655172,1807,7,5,2024.05.04,3
454,6478655172,1808,10,5,2024.02.12,4
454,6478655172,726,10,5,2023.12.26,19
454,6478655172,1809,8,5,2023.12.23,3
455,5588561620,1695,0,5,2024.05.20,0
455,5588561620,1810,10,5,2024.01.19,9
455,5588561620,1811,11,5,2024.05.22,0
455,5588561620,1812,8,5,2024.02.23,9
455,5588561620,1813,0,5,2024.03.25,0
455,5588561620,1814,1,4,2023.04.05,6
455,6436856710,1696,10,5,2024.05.24,0
455,6436856710,1815,10,5,2024.05.19,0
455,6436856710,1816,10,5,2024.05.09,3
455,6436856710,1817,10,5,2024.05.15,3
455,6436856710,1815,10,5,2024.05.03,40
455,6436856710,76,10,5,2024.05.02,7
456,2913693,1696,2,4,2024.05.24,0
456,2913693,841,10,5,2024.05.21,1
456,2913693,1818,5,5,2024.05.16,4
456,2913693,1819,7,5,2024.05.10,0
456,2913693,1013,5,5,2024.05.08,5
456,2913693,1820,10,5,2024.04.05,4
423,250855310,1696,10,4,2024.05.24,0
423,250855310,1582,7,5,2024.05.04,7
423,250855310,1821,10,5,2024.05.03,7
423,250855310,1822,10,5,2024.04.30,4
423,250855310,1823,11,5,2024.04.22,3
423,250855310,1126,5,5,2024.05.15,1
457,7456311084,1697,3,5,2024.05.20,0
457,7456311084,1824,10,5,2024.01.24,19
457,7456311084,1825,10,5,2024.01.21,7
457,7456311084,1826,10,5,2024.01.20,6
457,7456311084,1827,10,5,2024.01.17,5
457,7456311084,1828,5,5,2024.01.27,0
458,5102710436,1697,4,5,2024.05.20,0
458,5102710436,1829,3,5,2024.03.10,21
458,5102710436,1830,7,4,2023.12.06,7
458,5102710436,1831,0,5,2024.05.21,0
458,5102710436,1832,0,4,2021.05.29,45
459,6525660009,1697,4,5,2024.05.07,0
459,6525660009,1324,11,5,2024.05.20,5
459,6525660009,1833,10,5,2024.05.18,19
459,6525660009,1834,10,5,2024.05.14,5
459,6525660009,1835,10,5,2024.05.13,5
459,6525660009,1836,10,5,2024.05.12,2
460,6080694891,1379,10,5,2024.05.23,0
460,6080694891,1837,5,5,2024.02.20,16
460,6080694891,1838,10,5,2024.03.12,11
460,6080694891,1379,10,5,2023.10.28,24
460,6080694891,1839,10,5,2023.09.09,18
461,7442358239,1379,10,5,2024.05.18,2
461,7442358239,1840,4,5,2022.05.12,19
461,7442358239,1841,4,5,2022.05.12,7
